ID,Response,Video,Model_Response
8470507.0,0.06,ready,
8470507.0,0.8300000000000001,sunglasses,
8470507.0,0.91,smoke,
8470507.0,0.07,good,0.02689988724887371
8470507.0,0.13,convinced,0.013052387163043022
8470507.0,0.96,machine,0.012270164676010609
8470507.0,0.75,please,0.02075302042067051
8470507.0,0.9,risk,0.00466506090015173
8470507.0,0.79,meet,
8470507.0,0.7000000000000001,point,0.02846946008503437
8470507.0,0.73,beg,0.02004079706966877
8470507.0,0.93,bomb,0.008046411909162998
8470507.0,0.68,plan,
8470507.0,0.9500000000000001,ball,0.009306729771196842
8470507.0,0.51,couple,0.005515260621905327
8470507.0,0.92,clap,0.002330345567315817
8470507.0,0.78,sleep,0.06806595623493195
8470507.0,0.85,see,0.02403612807393074
8470507.0,0.73,planning,
8470507.0,0.96,gentlemen,0.019134311005473137
8470507.0,0.91,hospital,0.18712423741817474
8470533.0,0.53,sleep,0.06806595623493195
8470533.0,0.77,beg,0.02004079706966877
8470533.0,0.56,machine,0.012270164676010609
8470533.0,0.56,risk,0.00466506090015173
8470533.0,0.18,good,0.02689988724887371
8470533.0,0.27,convinced,0.013052387163043022
8470533.0,0.25,couple,0.005515260621905327
8470533.0,0.5700000000000001,plan,
8470533.0,0.71,sunglasses,
8470533.0,0.61,meet,
8470533.0,0.72,see,0.02403612807393074
8470533.0,0.77,clap,0.002330345567315817
8470533.0,0.7000000000000001,smoke,
8470533.0,0.1,ready,
8470533.0,0.9,ball,0.009306729771196842
8470533.0,0.43,please,0.02075302042067051
8470533.0,0.86,bomb,0.008046411909162998
8470533.0,0.39,point,0.02846946008503437
8470533.0,0.72,gentlemen,0.019134311005473137
8470533.0,0.92,hospital,0.18712423741817474
8470533.0,0.34,planning,
8470534.0,0.15,couple,0.005515260621905327
8470534.0,0.97,smoke,
8470534.0,0.01,ready,
8470534.0,0.98,sunglasses,
8470534.0,0.99,convinced,0.013052387163043022
8470534.0,0.24,please,0.02075302042067051
8470534.0,0.75,point,0.02846946008503437
8470534.0,0.98,gentlemen,0.019134311005473137
8470534.0,0.99,bomb,0.008046411909162998
8470534.0,0.92,meet,
8470534.0,0.99,plan,
8470534.0,0.98,hospital,0.18712423741817474
8470534.0,0.9400000000000001,see,0.02403612807393074
8470534.0,0.97,machine,0.012270164676010609
8470534.0,0.99,ball,0.009306729771196842
8470534.0,0.72,beg,0.02004079706966877
8470534.0,0.73,planning,
8470534.0,0.99,clap,0.002330345567315817
8470534.0,0.81,good,0.02689988724887371
8470534.0,0.99,risk,0.00466506090015173
8470534.0,0.62,sleep,0.06806595623493195
8470528.0,0.81,point,0.02846946008503437
8470528.0,0.97,smoke,
8470528.0,0.92,plan,
8470528.0,0.97,machine,0.012270164676010609
8470528.0,0.91,see,0.02403612807393074
8470528.0,0.21,please,0.02075302042067051
8470528.0,0.97,risk,0.00466506090015173
8470528.0,0.99,sunglasses,
8470528.0,0.6,planning,
8470528.0,0.98,clap,0.002330345567315817
8470528.0,0.77,good,0.02689988724887371
8470528.0,0.89,meet,
8470528.0,1.0,hospital,0.18712423741817474
8470528.0,0.13,beg,0.02004079706966877
8470528.0,0.98,ball,0.009306729771196842
8470528.0,0.96,bomb,0.008046411909162998
8470528.0,0.28,ready,
8470528.0,0.96,gentlemen,0.019134311005473137
8470528.0,0.65,sleep,0.06806595623493195
8470528.0,0.2,couple,0.005515260621905327
8470528.0,0.88,convinced,0.013052387163043022
8470493.0,0.87,beg,0.02004079706966877
8470493.0,0.98,clap,0.002330345567315817
8470493.0,0.93,planning,
8470493.0,0.6,convinced,0.013052387163043022
8470493.0,0.88,gentlemen,0.019134311005473137
8470493.0,0.02,good,0.02689988724887371
8470493.0,0.98,see,0.02403612807393074
8470493.0,0.93,point,0.02846946008503437
8470493.0,0.61,sleep,0.06806595623493195
8470493.0,0.01,ready,
8470493.0,0.99,hospital,0.18712423741817474
8470493.0,0.78,meet,
8470493.0,0.98,smoke,
8470493.0,0.8,machine,0.012270164676010609
8470493.0,0.89,sunglasses,
8470493.0,0.97,plan,
8470493.0,0.01,couple,0.005515260621905327
8470493.0,0.02,please,0.02075302042067051
8470493.0,0.99,ball,0.009306729771196842
8470493.0,0.98,bomb,0.008046411909162998
8470493.0,0.88,risk,0.00466506090015173
8470551.0,0.04,plan,
8470551.0,1.0,ball,0.009306729771196842
8470551.0,0.01,good,0.02689988724887371
8470551.0,0.99,machine,0.012270164676010609
8470551.0,0.6,couple,0.005515260621905327
8470551.0,0.99,bomb,0.008046411909162998
8470551.0,0.74,meet,
8470551.0,0.99,smoke,
8470551.0,0.66,beg,0.02004079706966877
8470551.0,0.99,sunglasses,
8470551.0,0.84,gentlemen,0.019134311005473137
8470551.0,0.06,convinced,0.013052387163043022
8470551.0,0.93,sleep,0.06806595623493195
8470551.0,0.59,see,0.02403612807393074
8470551.0,0.99,hospital,0.18712423741817474
8470551.0,0.55,please,0.02075302042067051
8470551.0,0.65,risk,0.00466506090015173
8470551.0,0.99,point,0.02846946008503437
8470551.0,0.03,ready,
8470551.0,0.59,planning,
8470551.0,0.98,clap,0.002330345567315817
8470509.0,0.1,risk,0.00466506090015173
8470509.0,1.0,hospital,0.18712423741817474
8470509.0,0.0,please,0.02075302042067051
8470509.0,0.8,point,0.02846946008503437
8470509.0,0.62,see,0.02403612807393074
8470509.0,0.71,gentlemen,0.019134311005473137
8470509.0,1.0,machine,0.012270164676010609
8470509.0,0.62,couple,0.005515260621905327
8470509.0,0.98,ball,0.009306729771196842
8470509.0,0.9400000000000001,convinced,0.013052387163043022
8470509.0,0.97,clap,0.002330345567315817
8470509.0,0.63,sleep,0.06806595623493195
8470509.0,0.62,planning,
8470509.0,0.44,beg,0.02004079706966877
8470509.0,0.85,smoke,
8470509.0,0.68,meet,
8470509.0,0.03,ready,
8470509.0,0.13,good,0.02689988724887371
8470509.0,0.98,sunglasses,
8470509.0,0.79,plan,
8470509.0,0.98,bomb,0.008046411909162998
8470573.0,0.04,ready,
8470573.0,0.18,please,0.02075302042067051
8470573.0,0.8200000000000001,gentlemen,0.019134311005473137
8470573.0,0.59,planning,
8470573.0,0.9500000000000001,clap,0.002330345567315817
8470573.0,0.9400000000000001,bomb,0.008046411909162998
8470573.0,0.9,ball,0.009306729771196842
8470573.0,0.14,plan,
8470573.0,0.09,good,0.02689988724887371
8470573.0,0.1,see,0.02403612807393074
8470573.0,0.67,convinced,0.013052387163043022
8470573.0,0.9400000000000001,smoke,
8470573.0,0.2,beg,0.02004079706966877
8470573.0,0.09,couple,0.005515260621905327
8470573.0,0.89,machine,0.012270164676010609
8470573.0,0.86,meet,
8470573.0,0.09,risk,0.00466506090015173
8470573.0,0.99,hospital,0.18712423741817474
8470573.0,0.7000000000000001,point,0.02846946008503437
8470573.0,0.97,sleep,0.06806595623493195
8470573.0,0.9400000000000001,sunglasses,
8470591.0,0.93,ball,0.009306729771196842
8470591.0,0.66,couple,0.005515260621905327
8470591.0,0.99,bomb,0.008046411909162998
8470591.0,0.59,sunglasses,
8470591.0,0.73,risk,0.00466506090015173
8470591.0,0.9,clap,0.002330345567315817
8470591.0,0.24,point,0.02846946008503437
8470591.0,0.25,ready,
8470591.0,0.96,hospital,0.18712423741817474
8470591.0,0.81,sleep,0.06806595623493195
8470591.0,0.51,gentlemen,0.019134311005473137
8470591.0,0.61,machine,0.012270164676010609
8470591.0,0.56,planning,
8470591.0,0.55,please,0.02075302042067051
8470591.0,0.29,good,0.02689988724887371
8470591.0,0.16,convinced,0.013052387163043022
8470591.0,0.54,meet,
8470591.0,0.91,smoke,
8470591.0,0.72,plan,
8470591.0,0.32,see,0.02403612807393074
8470591.0,0.28,beg,0.02004079706966877
8470607.0,1.0,plan,
8470607.0,0.0,ready,
8470607.0,1.0,bomb,0.008046411909162998
8470607.0,0.74,sunglasses,
8470607.0,0.0,couple,0.005515260621905327
8470607.0,1.0,hospital,0.18712423741817474
8470607.0,0.55,planning,
8470607.0,0.58,see,0.02403612807393074
8470607.0,0.1,convinced,0.013052387163043022
8470607.0,1.0,ball,0.009306729771196842
8470607.0,0.88,sleep,0.06806595623493195
8470607.0,1.0,smoke,
8470607.0,1.0,meet,
8470607.0,1.0,machine,0.012270164676010609
8470607.0,1.0,point,0.02846946008503437
8470607.0,0.25,beg,0.02004079706966877
8470607.0,1.0,clap,0.002330345567315817
8470607.0,1.0,gentlemen,0.019134311005473137
8470607.0,0.31,please,0.02075302042067051
8470607.0,0.7000000000000001,good,0.02689988724887371
8470607.0,1.0,risk,0.00466506090015173
8470627.0,1.0,smoke,
8470627.0,0.97,machine,0.012270164676010609
8470627.0,0.68,point,0.02846946008503437
8470627.0,0.0,please,0.02075302042067051
8470627.0,0.09,couple,0.005515260621905327
8470627.0,0.32,plan,
8470627.0,0.21,convinced,0.013052387163043022
8470627.0,0.99,hospital,0.18712423741817474
8470627.0,0.63,sleep,0.06806595623493195
8470627.0,0.0,ready,
8470627.0,0.99,ball,0.009306729771196842
8470627.0,0.3,beg,0.02004079706966877
8470627.0,0.98,clap,0.002330345567315817
8470627.0,0.53,risk,0.00466506090015173
8470627.0,0.05,planning,
8470627.0,0.9400000000000001,gentlemen,0.019134311005473137
8470627.0,0.65,meet,
8470627.0,0.75,sunglasses,
8470627.0,0.92,bomb,0.008046411909162998
8470627.0,0.55,see,0.02403612807393074
8470627.0,0.31,good,0.02689988724887371
8470635.0,0.26,planning,
8470635.0,0.66,sunglasses,
8470635.0,0.98,ball,0.009306729771196842
8470635.0,0.71,see,0.02403612807393074
8470635.0,0.19,couple,0.005515260621905327
8470635.0,0.77,clap,0.002330345567315817
8470635.0,0.26,good,0.02689988724887371
8470635.0,0.21,please,0.02075302042067051
8470635.0,0.54,beg,0.02004079706966877
8470635.0,0.37,convinced,0.013052387163043022
8470635.0,1.0,bomb,0.008046411909162998
8470635.0,0.13,ready,
8470635.0,0.63,point,0.02846946008503437
8470635.0,0.76,gentlemen,0.019134311005473137
8470635.0,0.77,plan,
8470635.0,0.91,hospital,0.18712423741817474
8470635.0,0.28,meet,
8470635.0,1.0,machine,0.012270164676010609
8470635.0,0.55,sleep,0.06806595623493195
8470635.0,0.9400000000000001,risk,0.00466506090015173
8470635.0,0.81,smoke,
8470671.0,0.62,gentlemen,0.019134311005473137
8470671.0,0.73,plan,
8470671.0,0.7000000000000001,planning,
8470671.0,0.67,meet,
8470671.0,0.39,couple,0.005515260621905327
8470671.0,0.97,hospital,0.18712423741817474
8470671.0,0.92,machine,0.012270164676010609
8470671.0,0.77,sunglasses,
8470671.0,0.92,please,0.02075302042067051
8470671.0,0.96,risk,0.00466506090015173
8470671.0,0.76,point,0.02846946008503437
8470671.0,0.9,sleep,0.06806595623493195
8470671.0,0.39,convinced,0.013052387163043022
8470671.0,0.6,good,0.02689988724887371
8470671.0,0.7000000000000001,beg,0.02004079706966877
8470671.0,0.92,ball,0.009306729771196842
8470671.0,0.96,smoke,
8470671.0,0.99,see,0.02403612807393074
8470671.0,1.0,clap,0.002330345567315817
8470671.0,0.25,ready,
8470671.0,1.0,bomb,0.008046411909162998
8470784.0,1.0,smoke,
8470784.0,0.0,couple,0.005515260621905327
8470784.0,0.63,gentlemen,0.019134311005473137
8470784.0,0.0,ready,
8470784.0,0.0,please,0.02075302042067051
8470784.0,0.08,good,0.02689988724887371
8470784.0,0.63,sunglasses,
8470784.0,1.0,hospital,0.18712423741817474
8470784.0,1.0,point,0.02846946008503437
8470784.0,0.74,sleep,0.06806595623493195
8470784.0,1.0,clap,0.002330345567315817
8470784.0,1.0,ball,0.009306729771196842
8470784.0,0.15,planning,
8470784.0,0.8,risk,0.00466506090015173
8470784.0,1.0,see,0.02403612807393074
8470784.0,1.0,plan,
8470784.0,0.86,bomb,0.008046411909162998
8470784.0,1.0,meet,
8470784.0,0.16,convinced,0.013052387163043022
8470784.0,0.91,machine,0.012270164676010609
8470784.0,0.11,beg,0.02004079706966877
8470776.0,0.19,convinced,0.013052387163043022
8470776.0,0.79,machine,0.012270164676010609
8470776.0,0.58,meet,
8470776.0,0.76,sunglasses,
8470776.0,0.08,couple,0.005515260621905327
8470776.0,0.04,good,0.02689988724887371
8470776.0,0.98,point,0.02846946008503437
8470776.0,0.99,clap,0.002330345567315817
8470776.0,0.99,risk,0.00466506090015173
8470776.0,1.0,ball,0.009306729771196842
8470776.0,0.11,planning,
8470776.0,0.28,plan,
8470776.0,0.27,gentlemen,0.019134311005473137
8470776.0,0.98,hospital,0.18712423741817474
8470776.0,0.5700000000000001,sleep,0.06806595623493195
8470776.0,0.99,bomb,0.008046411909162998
8470776.0,0.99,smoke,
8470776.0,0.73,see,0.02403612807393074
8470776.0,0.01,ready,
8470776.0,0.14,beg,0.02004079706966877
8470776.0,0.32,please,0.02075302042067051
8470905.0,0.98,smoke,
8470905.0,0.98,plan,
8470905.0,0.99,gentlemen,0.019134311005473137
8470905.0,0.99,ball,0.009306729771196842
8470905.0,0.76,sleep,0.06806595623493195
8470905.0,0.99,planning,
8470905.0,0.99,beg,0.02004079706966877
8470905.0,0.98,meet,
8470905.0,0.6,convinced,0.013052387163043022
8470905.0,0.31,point,0.02846946008503437
8470905.0,0.02,ready,
8470905.0,0.97,clap,0.002330345567315817
8470905.0,0.99,see,0.02403612807393074
8470905.0,0.98,sunglasses,
8470905.0,0.98,machine,0.012270164676010609
8470905.0,0.0,please,0.02075302042067051
8470905.0,0.6,good,0.02689988724887371
8470905.0,0.99,risk,0.00466506090015173
8470905.0,0.97,hospital,0.18712423741817474
8470905.0,0.0,couple,0.005515260621905327
8470905.0,0.97,bomb,0.008046411909162998
8470917.0,0.7000000000000001,plan,
8470917.0,1.0,hospital,0.18712423741817474
8470917.0,0.84,planning,
8470917.0,0.42,see,0.02403612807393074
8470917.0,0.89,beg,0.02004079706966877
8470917.0,1.0,clap,0.002330345567315817
8470917.0,0.09,ready,
8470917.0,0.35000000000000003,convinced,0.013052387163043022
8470917.0,0.8300000000000001,point,0.02846946008503437
8470917.0,0.65,risk,0.00466506090015173
8470917.0,0.13,please,0.02075302042067051
8470917.0,0.59,good,0.02689988724887371
8470917.0,0.98,smoke,
8470917.0,0.99,bomb,0.008046411909162998
8470917.0,0.6,meet,
8470917.0,1.0,sunglasses,
8470917.0,0.98,gentlemen,0.019134311005473137
8470917.0,0.32,machine,0.012270164676010609
8470917.0,0.92,ball,0.009306729771196842
8470917.0,0.73,sleep,0.06806595623493195
8470917.0,0.6,couple,0.005515260621905327
8470946.0,1.0,point,0.02846946008503437
8470946.0,1.0,sunglasses,
8470946.0,1.0,clap,0.002330345567315817
8470946.0,0.8,see,0.02403612807393074
8470946.0,0.67,sleep,0.06806595623493195
8470946.0,0.49,couple,0.005515260621905327
8470946.0,0.5,beg,0.02004079706966877
8470946.0,1.0,meet,
8470946.0,1.0,smoke,
8470946.0,1.0,gentlemen,0.019134311005473137
8470946.0,1.0,ball,0.009306729771196842
8470946.0,1.0,hospital,0.18712423741817474
8470946.0,0.99,risk,0.00466506090015173
8470946.0,1.0,planning,
8470946.0,1.0,plan,
8470946.0,1.0,machine,0.012270164676010609
8470946.0,1.0,good,0.02689988724887371
8470946.0,0.14,ready,
8470946.0,0.75,please,0.02075302042067051
8470946.0,1.0,bomb,0.008046411909162998
8470946.0,0.29,convinced,0.013052387163043022
8471077.0,0.59,please,0.02075302042067051
8471077.0,0.81,machine,0.012270164676010609
8471077.0,0.78,risk,0.00466506090015173
8471077.0,0.8,sleep,0.06806595623493195
8471077.0,0.22,ready,
8471077.0,0.43,good,0.02689988724887371
8471077.0,0.33,beg,0.02004079706966877
8471077.0,0.56,planning,
8471077.0,0.93,clap,0.002330345567315817
8471077.0,0.89,plan,
8471077.0,0.91,ball,0.009306729771196842
8471077.0,0.31,couple,0.005515260621905327
8471077.0,0.9500000000000001,bomb,0.008046411909162998
8471077.0,0.9400000000000001,point,0.02846946008503437
8471077.0,0.87,gentlemen,0.019134311005473137
8471077.0,0.78,see,0.02403612807393074
8471077.0,0.93,meet,
8471077.0,1.0,hospital,0.18712423741817474
8471077.0,0.92,smoke,
8471077.0,0.53,convinced,0.013052387163043022
8471077.0,0.99,sunglasses,
8475335.0,0.66,point,0.02846946008503437
8475335.0,0.99,machine,0.012270164676010609
8475335.0,0.39,please,0.02075302042067051
8475335.0,0.97,smoke,
8475335.0,0.86,gentlemen,0.019134311005473137
8475335.0,0.98,hospital,0.18712423741817474
8475335.0,0.01,ready,
8475335.0,0.8300000000000001,beg,0.02004079706966877
8475335.0,0.81,planning,
8475335.0,0.98,ball,0.009306729771196842
8475335.0,0.02,good,0.02689988724887371
8475335.0,0.06,plan,
8475335.0,0.98,sleep,0.06806595623493195
8475335.0,0.63,sunglasses,
8475335.0,0.02,see,0.02403612807393074
8475335.0,0.99,clap,0.002330345567315817
8475335.0,0.67,risk,0.00466506090015173
8475335.0,0.73,meet,
8475335.0,0.02,couple,0.005515260621905327
8475335.0,0.05,convinced,0.013052387163043022
8475335.0,0.98,bomb,0.008046411909162998
8475359.0,0.99,ball,0.009306729771196842
8475359.0,0.99,smoke,
8475359.0,0.63,please,0.02075302042067051
8475359.0,0.27,couple,0.005515260621905327
8475359.0,0.99,gentlemen,0.019134311005473137
8475359.0,0.77,sleep,0.06806595623493195
8475359.0,0.98,hospital,0.18712423741817474
8475359.0,0.99,see,0.02403612807393074
8475359.0,0.68,convinced,0.013052387163043022
8475359.0,0.99,point,0.02846946008503437
8475359.0,0.98,plan,
8475359.0,0.98,beg,0.02004079706966877
8475359.0,0.98,sunglasses,
8475359.0,0.98,clap,0.002330345567315817
8475359.0,0.97,good,0.02689988724887371
8475359.0,0.97,bomb,0.008046411909162998
8475359.0,0.97,planning,
8475359.0,0.02,ready,
8475359.0,0.99,machine,0.012270164676010609
8475359.0,0.97,risk,0.00466506090015173
8475359.0,0.98,meet,
8475362.0,0.76,please,0.02075302042067051
8475362.0,0.87,sleep,0.06806595623493195
8475362.0,0.06,good,0.02689988724887371
8475362.0,0.87,risk,0.00466506090015173
8475362.0,0.98,hospital,0.18712423741817474
8475362.0,0.96,ball,0.009306729771196842
8475362.0,0.87,gentlemen,0.019134311005473137
8475362.0,0.93,see,0.02403612807393074
8475362.0,0.06,couple,0.005515260621905327
8475362.0,0.4,beg,0.02004079706966877
8475362.0,0.72,plan,
8475362.0,0.97,bomb,0.008046411909162998
8475362.0,0.96,smoke,
8475362.0,0.06,ready,
8475362.0,0.4,convinced,0.013052387163043022
8475362.0,0.64,planning,
8475362.0,0.96,machine,0.012270164676010609
8475362.0,0.74,meet,
8475362.0,0.6900000000000001,sunglasses,
8475362.0,0.63,point,0.02846946008503437
8475362.0,0.75,clap,0.002330345567315817
8475364.0,0.42,beg,0.02004079706966877
8475364.0,0.74,planning,
8475364.0,0.56,see,0.02403612807393074
8475364.0,0.97,hospital,0.18712423741817474
8475364.0,0.67,please,0.02075302042067051
8475364.0,0.55,convinced,0.013052387163043022
8475364.0,0.77,sleep,0.06806595623493195
8475364.0,0.99,machine,0.012270164676010609
8475364.0,0.98,smoke,
8475364.0,0.63,couple,0.005515260621905327
8475364.0,0.93,point,0.02846946008503437
8475364.0,0.17,good,0.02689988724887371
8475364.0,0.91,clap,0.002330345567315817
8475364.0,0.85,risk,0.00466506090015173
8475364.0,0.9,sunglasses,
8475364.0,0.8,meet,
8475364.0,0.07,ready,
8475364.0,0.98,bomb,0.008046411909162998
8475364.0,0.62,plan,
8475364.0,0.9400000000000001,gentlemen,0.019134311005473137
8475364.0,0.97,ball,0.009306729771196842
8475384.0,0.89,sleep,0.06806595623493195
8475384.0,0.19,ready,
8475384.0,0.71,risk,0.00466506090015173
8475384.0,0.7000000000000001,sunglasses,
8475384.0,0.9,smoke,
8475384.0,0.08,couple,0.005515260621905327
8475384.0,0.77,see,0.02403612807393074
8475384.0,0.93,hospital,0.18712423741817474
8475384.0,0.2,please,0.02075302042067051
8475384.0,0.27,planning,
8475384.0,0.08,beg,0.02004079706966877
8475384.0,1.0,bomb,0.008046411909162998
8475384.0,0.98,ball,0.009306729771196842
8475384.0,0.5700000000000001,gentlemen,0.019134311005473137
8475384.0,0.71,meet,
8475384.0,0.81,clap,0.002330345567315817
8475384.0,0.6,convinced,0.013052387163043022
8475384.0,1.0,machine,0.012270164676010609
8475384.0,0.79,plan,
8475384.0,0.6,point,0.02846946008503437
8475384.0,0.5700000000000001,good,0.02689988724887371
8475378.0,0.76,planning,
8475378.0,1.0,bomb,0.008046411909162998
8475378.0,1.0,machine,0.012270164676010609
8475378.0,0.98,plan,
8475378.0,0.78,beg,0.02004079706966877
8475378.0,1.0,hospital,0.18712423741817474
8475378.0,1.0,point,0.02846946008503437
8475378.0,0.9,good,0.02689988724887371
8475378.0,1.0,clap,0.002330345567315817
8475378.0,1.0,gentlemen,0.019134311005473137
8475378.0,0.91,couple,0.005515260621905327
8475378.0,1.0,smoke,
8475378.0,1.0,sleep,0.06806595623493195
8475378.0,0.16,ready,
8475378.0,1.0,sunglasses,
8475378.0,1.0,ball,0.009306729771196842
8475378.0,1.0,see,0.02403612807393074
8475378.0,0.92,please,0.02075302042067051
8475378.0,0.34,convinced,0.013052387163043022
8475378.0,1.0,risk,0.00466506090015173
8475378.0,1.0,meet,
8475397.0,0.2,couple,0.005515260621905327
8475397.0,1.0,machine,0.012270164676010609
8475397.0,0.64,risk,0.00466506090015173
8475397.0,0.37,convinced,0.013052387163043022
8475397.0,0.03,good,0.02689988724887371
8475397.0,0.99,sunglasses,
8475397.0,0.96,clap,0.002330345567315817
8475397.0,0.98,hospital,0.18712423741817474
8475397.0,0.03,ready,
8475397.0,0.27,plan,
8475397.0,0.84,meet,
8475397.0,0.91,see,0.02403612807393074
8475397.0,0.97,point,0.02846946008503437
8475397.0,0.97,ball,0.009306729771196842
8475397.0,0.97,gentlemen,0.019134311005473137
8475397.0,0.63,please,0.02075302042067051
8475397.0,0.84,sleep,0.06806595623493195
8475397.0,0.97,planning,
8475397.0,0.37,beg,0.02004079706966877
8475397.0,0.97,smoke,
8475397.0,0.98,bomb,0.008046411909162998
8475413.0,0.97,plan,
8475413.0,0.0,couple,0.005515260621905327
8475413.0,1.0,hospital,0.18712423741817474
8475413.0,0.77,point,0.02846946008503437
8475413.0,1.0,ball,0.009306729771196842
8475413.0,1.0,risk,0.00466506090015173
8475413.0,0.7000000000000001,meet,
8475413.0,0.98,smoke,
8475413.0,0.7000000000000001,machine,0.012270164676010609
8475413.0,0.71,sunglasses,
8475413.0,1.0,bomb,0.008046411909162998
8475413.0,0.23,good,0.02689988724887371
8475413.0,1.0,clap,0.002330345567315817
8475413.0,0.14,convinced,0.013052387163043022
8475413.0,1.0,gentlemen,0.019134311005473137
8475413.0,0.0,ready,
8475413.0,0.87,sleep,0.06806595623493195
8475413.0,0.62,please,0.02075302042067051
8475413.0,0.63,beg,0.02004079706966877
8475413.0,0.66,planning,
8475413.0,1.0,see,0.02403612807393074
8475421.0,0.5700000000000001,see,0.02403612807393074
8475421.0,1.0,bomb,0.008046411909162998
8475421.0,0.0,couple,0.005515260621905327
8475421.0,0.27,planning,
8475421.0,0.8300000000000001,sunglasses,
8475421.0,1.0,gentlemen,0.019134311005473137
8475421.0,0.59,point,0.02846946008503437
8475421.0,0.4,please,0.02075302042067051
8475421.0,0.8200000000000001,hospital,0.18712423741817474
8475421.0,0.15,ready,
8475421.0,1.0,smoke,
8475421.0,0.8200000000000001,risk,0.00466506090015173
8475421.0,0.76,good,0.02689988724887371
8475421.0,1.0,clap,0.002330345567315817
8475421.0,0.84,sleep,0.06806595623493195
8475421.0,0.67,meet,
8475421.0,0.3,beg,0.02004079706966877
8475421.0,0.58,convinced,0.013052387163043022
8475421.0,0.6900000000000001,plan,
8475421.0,0.9,ball,0.009306729771196842
8475421.0,0.36,machine,0.012270164676010609
8475440.0,0.01,ready,
8475440.0,0.99,smoke,
8475440.0,0.79,sunglasses,
8475440.0,0.41000000000000003,couple,0.005515260621905327
8475440.0,0.87,gentlemen,0.019134311005473137
8475440.0,0.8300000000000001,risk,0.00466506090015173
8475440.0,0.97,machine,0.012270164676010609
8475440.0,0.97,point,0.02846946008503437
8475440.0,0.39,good,0.02689988724887371
8475440.0,0.36,please,0.02075302042067051
8475440.0,0.97,sleep,0.06806595623493195
8475440.0,0.98,clap,0.002330345567315817
8475440.0,0.75,bomb,0.008046411909162998
8475440.0,0.39,beg,0.02004079706966877
8475440.0,0.64,see,0.02403612807393074
8475440.0,0.81,meet,
8475440.0,0.98,hospital,0.18712423741817474
8475440.0,0.71,convinced,0.013052387163043022
8475440.0,0.85,planning,
8475440.0,0.97,ball,0.009306729771196842
8475440.0,0.29,plan,
8475393.0,1.0,ball,0.009306729771196842
8475393.0,1.0,clap,0.002330345567315817
8475393.0,0.96,hospital,0.18712423741817474
8475393.0,1.0,smoke,
8475393.0,0.6,please,0.02075302042067051
8475393.0,0.89,machine,0.012270164676010609
8475393.0,0.9,sunglasses,
8475393.0,0.72,planning,
8475393.0,0.87,gentlemen,0.019134311005473137
8475393.0,0.79,sleep,0.06806595623493195
8475393.0,0.96,see,0.02403612807393074
8475393.0,0.9400000000000001,meet,
8475393.0,0.71,convinced,0.013052387163043022
8475393.0,0.79,point,0.02846946008503437
8475393.0,0.61,couple,0.005515260621905327
8475393.0,0.37,ready,
8475393.0,0.37,beg,0.02004079706966877
8475393.0,0.68,good,0.02689988724887371
8475393.0,0.8200000000000001,bomb,0.008046411909162998
8475393.0,0.93,risk,0.00466506090015173
8475393.0,0.8300000000000001,plan,
8475496.0,0.86,smoke,
8475496.0,0.5700000000000001,planning,
8475496.0,0.89,plan,
8475496.0,0.89,see,0.02403612807393074
8475496.0,0.06,couple,0.005515260621905327
8475496.0,0.23,beg,0.02004079706966877
8475496.0,0.54,please,0.02075302042067051
8475496.0,0.64,good,0.02689988724887371
8475496.0,0.04,ready,
8475496.0,0.47000000000000003,sleep,0.06806595623493195
8475496.0,0.93,risk,0.00466506090015173
8475496.0,0.72,meet,
8475496.0,0.65,point,0.02846946008503437
8475496.0,0.09,convinced,0.013052387163043022
8475496.0,0.97,ball,0.009306729771196842
8475496.0,0.98,bomb,0.008046411909162998
8475496.0,0.81,gentlemen,0.019134311005473137
8475496.0,0.98,machine,0.012270164676010609
8475496.0,0.96,clap,0.002330345567315817
8475496.0,0.99,hospital,0.18712423741817474
8475496.0,0.8,sunglasses,
8475535.0,0.92,smoke,
8475535.0,0.91,meet,
8475535.0,0.87,planning,
8475535.0,0.59,sunglasses,
8475535.0,0.8300000000000001,sleep,0.06806595623493195
8475535.0,0.77,point,0.02846946008503437
8475535.0,0.96,plan,
8475535.0,0.04,ready,
8475535.0,0.03,beg,0.02004079706966877
8475535.0,0.02,good,0.02689988724887371
8475535.0,0.9400000000000001,see,0.02403612807393074
8475535.0,0.29,convinced,0.013052387163043022
8475535.0,1.0,hospital,0.18712423741817474
8475535.0,0.65,couple,0.005515260621905327
8475535.0,1.0,machine,0.012270164676010609
8475535.0,1.0,bomb,0.008046411909162998
8475535.0,1.0,please,0.02075302042067051
8475535.0,0.99,ball,0.009306729771196842
8475535.0,1.0,gentlemen,0.019134311005473137
8475535.0,1.0,clap,0.002330345567315817
8475535.0,0.8,risk,0.00466506090015173
8475893.0,1.0,ball,0.009306729771196842
8475893.0,0.78,couple,0.005515260621905327
8475893.0,0.61,risk,0.00466506090015173
8475893.0,0.24,please,0.02075302042067051
8475893.0,0.0,good,0.02689988724887371
8475893.0,0.87,point,0.02846946008503437
8475893.0,1.0,clap,0.002330345567315817
8475893.0,0.58,planning,
8475893.0,1.0,bomb,0.008046411909162998
8475893.0,0.74,beg,0.02004079706966877
8475893.0,0.93,sunglasses,
8475893.0,0.85,meet,
8475893.0,1.0,machine,0.012270164676010609
